date,mse_cov,n_stocks
2025-06-03,8.167783706414217e-08,287
2025-06-04,7.962679081969419e-08,287
2025-06-05,7.842945485090624e-08,287
2025-06-06,7.794120365521799e-08,287
2025-06-10,6.761232326534337e-08,286
2025-06-11,6.70869121720203e-08,286
2025-06-12,6.76226456581531e-08,287
2025-06-16,5.663607226660491e-06,286
2025-06-17,8.004136309160316e-06,286
2025-06-20,8.334626338774242e-06,285
2025-06-23,8.63224751028428e-06,285
2025-06-24,8.613804191698502e-06,285
2025-06-25,8.61798135289131e-06,285
2025-06-26,8.96808826088466e-06,285
2025-06-27,9.305110664573857e-06,285
2025-06-30,9.728990014125025e-06,285
2025-07-01,9.668337190188212e-06,286
2025-07-02,9.66329679908728e-06,286
2025-07-03,9.696554368983194e-06,286
2025-07-04,9.673069081792335e-06,286
2025-07-07,9.643543053961436e-06,286
2025-07-08,9.61790129665245e-06,286
2025-07-09,9.925639514621927e-06,286
2025-07-10,1.0325975781359167e-05,286
2025-07-11,1.018965388009837e-05,286
2025-07-14,8.857230400780943e-07,286
2025-07-15,2.573212473819992e-07,286
2025-07-16,1.5344589440646331e-07,286
2025-07-17,1.5226965950193543e-07,286
2025-07-18,1.2922536417852672e-07,286
2025-07-21,1.3244448990256789e-07,286
2025-07-22,1.4631659941122327e-07,286
2025-07-23,1.592199136729758e-07,286
2025-07-24,2.1797448774707365e-07,286
2025-07-25,2.1060601660987844e-07,286
2025-07-28,1.2211550469801455e-07,286
2025-07-29,1.0440348141252438e-07,286
2025-07-30,9.416474303040599e-08,286
2025-07-31,9.631146815108022e-08,286
2025-08-01,9.585582072607008e-08,286
2025-08-04,9.851976095338582e-08,286
2025-08-06,9.531324447635202e-08,285
2025-08-07,8.683718385548275e-08,285
2025-08-08,8.807432356751839e-08,285
2025-08-11,8.638662673567981e-08,285
2025-08-13,7.44117956519169e-08,284
2025-08-14,7.489023824827127e-08,284
2025-08-15,9.377812181185207e-08,284
2025-08-18,1.1092580718995659e-07,284
2025-08-19,1.109315516131298e-07,284
2025-08-21,1.440611544518238e-07,283
2025-08-22,1.4399047619542703e-07,283
2025-08-25,1.4453977732641998e-07,283
2025-08-26,1.4528906486956264e-07,283
2025-08-28,1.446557612925974e-07,282
2025-08-29,1.416812314844235e-07,282
2025-09-01,1.4238411993678095e-07,282
2025-09-02,1.418485261844003e-07,282
2025-09-03,1.41709242630379e-07,282
2025-09-04,1.4116577083835543e-07,282
2025-09-05,1.3998740691449755e-07,282
2025-09-08,1.4028705786989168e-07,282
2025-09-09,1.3896012367547518e-07,282
2025-09-10,1.379851551244618e-07,282
2025-09-11,1.3771052203566683e-07,282
2025-09-12,1.4239643791407388e-07,282
2025-09-15,1.4089974601299815e-07,282
2025-09-16,1.4177582677040067e-07,282
2025-09-17,1.4332441818673445e-07,282
2025-09-18,1.4409806057838213e-07,282
2025-09-19,1.4445077339006171e-07,282
2025-09-22,1.4801577516511292e-07,282
2025-09-24,1.4717698687120732e-07,281
2025-09-25,1.491104359416164e-07,281
2025-09-26,1.5112912717382224e-07,281
2025-09-29,1.543290740011077e-07,281
2025-09-30,1.5372308981482427e-07,281
2025-10-01,1.5409423661832326e-07,281
2025-10-02,1.5104942132379664e-07,281
2025-10-06,2.6835579802359766e-07,280
2025-10-07,3.0182874623259874e-07,280
2025-10-08,5.452999511515135e-07,280
2025-10-09,5.500436821826751e-07,280
2025-10-10,5.386952762062731e-07,280
2025-10-13,5.387964413695249e-07,280
2025-10-14,5.378486791517469e-07,280
2025-10-15,5.350406231963073e-07,280
2025-10-16,5.302677954999018e-07,280
2025-10-17,5.298592695029674e-07,280
2025-10-20,5.189116624538958e-07,280
2025-10-21,5.901125579178364e-07,280
2025-10-22,5.896466872489137e-07,280
2025-10-23,6.04182516972831e-07,280
2025-10-24,6.048358531580342e-07,280
2025-10-27,5.923683568060691e-07,280
2025-10-28,6.268863090976049e-07,280
2025-10-29,6.407418215509925e-07,280
2025-10-30,6.452825992195158e-07,280
2025-10-31,5.457921311726181e-07,280
2025-11-03,4.156473589972263e-07,280
2025-11-04,3.398440358185653e-07,280
2025-11-05,1.702855552306826e-07,280
2025-11-06,1.6849755357485362e-07,280
2025-11-07,1.6685531908810936e-07,280
2025-11-12,1.6986840282542577e-07,277
2025-11-13,1.7175407445376288e-07,277
2025-11-17,1.794751801090558e-07,276
2025-11-18,1.6393594681659665e-07,276
